permno,ticker,comnam
77134,VFM,VAN KAMPEN CAP FL QLTY MUNI TR
77135,VNM,VAN KAMPEN MER NY QLTY MUNI TR
77135,VNM,VAN KAMPEN AM CAP NY QLTY MU TR
77135,VNM,VAN KAMPEN NY QUALITY MUNI TR
77136,VOQ,VAN KAMPEN MER OH QLTY MUNI TR
77136,VOQ,VAN KAMPEN AM CAP OH QLTY MU TR
77136,VOQ,VAN KAMPEN OHIO QUALITY MUNI TR
77136,VOQ,INVESCO VAN KAMPEN OH QLY MUN TR
77140,,NATIONAL MERIDIAN SVCS
77140,,TREXAR CORP
77142,BUS,GREYHOUND LINES INC
77143,ETZ,ETZ LAVUD LTD
77143,ETZ,ETZ LAVUD LTD
77144,HRG,HE RO GRP LTD
77145,MNA,MINNESOTA MUNICIPAL TERM TR INC
77146,GFZ,P L M EQUIPMENT GROWTH FUND III
77147,ASP,AMERICAN STRATEGIC INCOME PORT
77147,ASP,AMERICAN STRATEGIC INCOME PORT
77147,ASP,AMERICAN STRATEGIC INCOME PORT
77148,TRAM,TRI AMERICAN CORP
77149,BNA,BLACKSTONE NORTH AMERCIAN GOVT
77149,BNA,BLACKROCK N AM GOVT INC TR INC
77149,BNA,BLACKROCK INCOME OPP TR INC
77150,FSH,FISHER SCIENTIFIC INTL INC
77150,FSH,FISHER SCIENTIFIC INTL INC
77150,FSH,FISHER SCIENTIFIC INTL INC
77150,FSH,FISHER SCIENTIFIC INTL INC
77151,HTI,HEALTHTRUST INC HOSPITAL CO
77152,MYD,MUNIYIELD FUND INC
77152,MYD,BLACKROCK MUNIYIELD FUND INC
77152,MYD,BLACKROCK MUNIYIELD FUND INC
77153,NIF,NUVEEN PREMIER INS MUNI INC FD
77153,NIF,NUVEEN PREMIER MUNI OPPTY FD INC
77154,NPF,NUVEEN PREMIER MUNI INC FD INC
77155,OE,ORBITAL ENGINE CORP LTD
77155,OE,ORBITAL ENGINE CORP LTD
77155,OE,ORBITAL ENGINE CORP LTD
77155,,ORBITAL ENGINE CORP LTD
77155,,ORBITAL CORP LTD
77155,OBT,ORBITAL CORP LTD
77156,TRIC,TRI CHEMICAL INC
77157,OI,OWENS ILL INC
77157,OI,OWENS ILL INC
77157,OI,O I GLASS INC
77158,KV,K V PHARMACEUTICAL CO
77158,KV,K V PHARMACEUTICAL CO
77158,KV,K V PHARMACEUTICAL CO
77158,KV,K V PHARMACEUTICAL CO
77158,KV,K V PHARMACEUTICAL CO
77159,SEM,SEMICONDUCTOR PACKAGING MTLS INC
77159,SEMX,SEMICONDUCTOR PACKAGING MTLS INC
77159,SEMX,S E M X CORP
77161,BWI,BIOWHITTAKER INC
77162,AAMS,AAMES FINANCIAL CORP
77162,AAM,AAMES FINANCIAL CORP
77162,AAM,AAMES FINANCIAL CORP
77162,AAM,AAMES FINANCIAL CORP
77163,CYCL,CENTURY CELLULAR CORP
77163,CYCL,CENTENNIAL CELLULAR CORP
77163,CYCL,CENTENNIAL CELLULAR CORP
77163,CYCL,CENTENNIAL COMMUNICATIONS CP NEW
77164,TCSR,TRI COMP SENSORS INC
77165,JBSS,SANFILIPPO JOHN B & SON
77165,JBSS,SANFILIPPO JOHN B & SON
77166,PRET,PRICE REIT
77167,SAML,SAM & LIBBY INC
77167,SAML,SAM & LIBBY INC
77168,PNUT,JIMBOS JUMBOS INC
77169,RETX,RETIX
77169,VRTL,VERTEL CORP
77169,VRTL,VERTEL CORP
77170,DNXX,D N X CORP
77170,CRLS,CHRYSALIS INTERNATIONAL CORP
77171,MAGN,MAGAININ PHARMACEUTICALS INC
77171,GENR,GENAERA CORP
77171,GENR,GENAERA CORP
77172,TCSL,TRI COUNTY SVGS & LN ASSN CAMDEN
77172,TCSL,TRI COUNTY SVGS & LN ASSN CAMDEN
77173,VTSS,VITESSE SEMICONDUCTOR CORP
77173,,VITESSE SEMICONDUCTOR CORP
77173,,VTIESSE SEMICONDUCTOR CORP
77173,VTSS,VITESSE SEMICONDUCTOR CORP
77174,AMBR,AMBAR INC
77175,AMSC,AMERICAN SUPERCONDUCTOR CORP
77175,AMSC,AMERICAN SUPERCONDUCTOR CORP
77176,FCIN,F & C INTERNATIONAL INC
77177,INFM,INFORUM INC
77178,QCOM,QUALCOMM INC
77178,QCOM,QUALCOMM INC
77179,CUSA,COMPUSA INC
77179,CPU,COMPUSA INC
77180,GNTA,GENTA INC
77180,GNTA,GENTA INC
77180,GNTA,GENTA INC
77181,NCBE,NATIONAL CITY BANCSHARES INC
77181,NCBE,NATIONAL CITY BANCSHARES INC
77181,IBNK,INTEGRA BANK CORP
77182,PRGO,PERRIGO CO
77182,PRGO,PERRIGO CO
77182,PRGO,PERRIGO CO PLC
77183,SYQT,SYQUEST TECHNOLOGY INC
77184,TRMM,T R M COPY CENTERS CORP
77184,TRMM,T R M CORP
77185,VIEW,VIEWLOGIC SYSTEMS INC
77186,PRFM,PERFUMANIA INC
77186,ECMV,E COM VENTURES INC
77186,ECMV,E COM VENTURES INC
77186,PERF,PERFUMANIA HOLDINGS INC
77187,MSMR,MISSIMER & ASSOCIATES INC
77187,VIRO,VIROGROUP INC
77187,VIRO,VIROGROUP INC NEW
77187,VIRO,VIROGROUP INC
77188,BELL,BELL BANCORP INC
77189,PMRX,PHARMACEUTICAL MARKETING SVCS IN
77190,LBCI,LIBERTY BANCORP INC DEL
77191,WATR,TETRA TECH INC NEW
77191,TTEK,TETRA TECH INC
77192,SG,GOLDWYN SAMUEL CO
77192,SG,GOLDWYN SAMUEL CO
77192,SG,GOLDWYN SAMUEL CO
77192,SG,GOLDWYN SAMUEL CO
77193,PYA,PARTNERS PREFERRED YIELD INC
77194,PYB,PARTNERS PREFERRED YIELD II
77195,PYC,PARTNERS PREFERRED YIELD III
77196,PSY,PUBLIC STORAGE PROPERTIES XIX
77197,ABMI,AMERICAN BIOMED INC
77198,AFMXF,AFFYMAX N V
77199,AMBS,AMITY BANCSHARES INC
77200,ANUH,ANUHCO INC
77200,ANU,ANUHCO INC
77200,TFH,TRANSFINANCIAL HOLDINGS INC
77200,,TRANSFINANCIAL HOLDINGS INC
77200,TFH,TRANSFINANCIAL HOLDINGS INC
77200,TFH,TRANSFINANCIAL HOLDINGS INC
77200,TFH,TRANSFINANCIAL HOLDINGS INC
77201,,TRI WALL CONTAINERS INC
77202,ARCI,APPLIANCE RECYCLING CTRS AMR INC
77202,ARCI,APPLIANCE RECYCLING CTRS AMR INC
77202,,APPLIANCE RECYCLING CTRS AMR INC
77202,ARCI,APPLIANCE RECYCLING CTRS AMR INC
77202,ARCI,APPLIANCE RECYCLING CTRS AMR INC
77202,JAN,JANONE INC
77202,ALTS,ALT5 SIGMA CORP
77203,AUGI,ALROM CORP
77203,AUGI,AMERICAN UNITED GLOBAL INC
77204,BARZ,BARRA INC
77204,BARZ,BARRA INC
77205,BIOMF,BIOMIRA INC
77205,BIOM,BIOMIRA INC
77205,ONTY,ONCOTHYREON INC
77205,CASC,CASCADIAN THERAPEUTICS INC
77205,CASC,CASCADIAN THERAPEUTICS INC
77206,BODY,BIO DYNE CORP
77207,BPRX,BRADLEY PHARMACEUTICALS INC
77207,BPRXA,BRADLEY PHARMACEUTICALS INC
77207,BPRXA,BRADLEY PHARMACEUTICALS INC
77207,BPRX,BRADLEY PHARMACEUTICALS INC
77207,BDY,BRADLEY PHARMACEUTICALS INC
77208,BSTC,BIOSPECIFICS TECHNOLOGIES CORP
77208,,BIOSPECIFICS TECHNOLOGIES CORP
77208,BSTC,BIOSPECIFICS TECHNOLOGIES CORP
77209,CAMZ,CAMI Z INC
77209,BUMM,B U M INTERNATIONAL INC
77210,CNCP,CONCEPTRONIC INC
77210,ARGX,ARGUSS HOLDINGS INC
77210,ARGX,ARGUSS COMMUNICATIONS INC
77210,ACX,ARGUSS COMMUNICATIONS INC
77211,COMC,COMCENTRAL CORP
77211,COMC,COMCENTRAL CORP
77211,COMC,COMCENTRAL CORP
77211,COMC,COMCENTRAL CORP
77212,DATQ,DATEQ INFORMATION NETWORK INC
77213,EDMK,EDMARK CORP
77214,ENVX,ENVIRX LTD
77214,ENVX,ENVIRX INDUSTRIES INC
77214,WSTE,TRANSAMERICAN WASTE INDS INC
77215,EPIG,EPIGEN INC
77215,EPN,EPIGEN INC
77216,FCVG,FIRSTFED NORTHERN KY BANCORP INC
77217,FDSI,FINANCIAL DATA SYSTEMS INC
77217,FDSI,INDIVIDUAL INVESTOR GROUP INC
77217,INDI,INDIVIDUAL INVESTOR GROUP INC
77217,IIGP,INDIVIDUAL INVESTOR GROUP INC
77217,,INDIVIDUAL INVESTOR GROUP INC
77217,,INDEX DEVELOPMENT PARTNERS INC
77217,,WISDOMTREE INVESTMENTS INC
77217,WETF,WISDOMTREE INVESTMENTS INC
77217,WT,WISDOMTREE INC
77218,HAHO,HARMONY HOLDINGS INC
77219,HISS,HEALTHCARE IMAGING SERVICES INC
77219,HISS,HEALTHCARE INTEGRATED SVCS INC
77219,HII,HEALTHCARE INTEGRATED SVCS INC
77220,TRUE,TRIAD ENERGY CORP
77221,HRMY,HARMONY PRODUCTS INC
77221,HRMC,HARMONY PRODUCTS INC
77222,INCC,INTERNET COMMUNICATIONS CORP
77222,INCC,INTERNET COMMUNICATIONS CORP
77223,IVBK,INTERVISUAL BOOKS INC
77223,IBI,INTERVISUAL BOOKS INC
77223,IVBK,INTERVISUAL BOOKS INC
77224,JSKO,JANSKO INC
77225,KFSB,KIRKSVILLE BANCSHARES INC
77226,KKRO,KOO KOO ROO INC
77226,KKRE,KOO KOO ROO ENTERPRISES INC
77227,LABS,INSTITUTE FOR LABORATORY MED INC
77227,SRGC,SPECIALTY RETAIL GROUP
77228,TRSC,TRIAD SYSTEMS CORP
77228,TRSC,TRIAD SYSTEMS CORP
77229,LANTF,LANNET DATA COMMUNICATIONS LTD
77230,LASE,LASERSIGHT INC
77231,MICL,MICEL CORP
77233,MTCEF,MTC ELECTRONIC TECHS CO LTD
77233,MTCEF,MTC ELECTRONIC TECHS CO LTD
77233,GTTIF,GRANDETEL TECHNOLOGIES INC
77234,MVTV,METROVISION NORTH AMERICA INC
77235,NCIS,NOISE COM INC
77235,NOI,NOISE COM INC
77235,WTT,WIRELESS TELECOM GROUP INC
77235,WTT,WIRELESS TELECOM GROUP INC
77236,PANRA,PANHANDLE ROYALTY CO
77236,PHX,PANHANDLE ROYALTY CO
77236,PHX,PANHANDLE OIL & GAS INC
77236,PHX,PANHANDLE OIL & GAS INC
77236,PHX,PANHANDLE OIL & GAS INC
77236,PHX,P H X MINERALS INC
77237,PRAI,PEER REVIEW ANALYSIS INC
77237,PRAI,PEER REVIEW ANALYSIS INC
77237,CORE,CORE INC MASS
77238,REPO,REPOSSESION AUCTION INC
77238,LACI,LATIN AMERICAN CASINOS INC
77238,NWAY,NUWAY ENERGY INC
77238,NWAY,NUWAY ENERGY INC
77238,NWAY,NUWAY ENERGY INC
77238,NMED,NUWAY MEDICAL INC
77239,RLIN,ROYALE INVESTMENTS INC
77239,COPT,CORPORATE OFFICE PPTYS TR INC
77239,COPT,CORPORATE OFFICE PROPERTIES TR
77239,OFC,CORPORATE OFFICE PROPERTIES TR
77239,CDP,C O P T DEFENSE PROPERTIES
77240,ROBOF,ESHED ROBOTEC 1982 LTD
77240,ROBO,ESHED ROBOTEC 1982 LTD
77240,ROBO,ROBO GROUP TEK LTD
77241,GPPXF,GIANT PIPER EXPLORATION INC
77241,GPPXF,GIANT PACIFIC PETROLEUM INC
77241,RRMLF,RED ROCK MINING CORP
77241,APMLF,AMERICAN PACIFIC MINERALS LTD
77242,SASZ,SAGE ALERTING SYSTEMS INC
77242,SASZ,SAGE TECHNOLOGIES INC
77242,ADA,AMERIDATA TECHNOLOGIES INC
77245,SHRO,SPORTS HEROES INC
77246,SPUD,SARGENT INC
77247,SSET,S S E TELECOM INC
77248,SUNL,SUNRISE LEASING CORP
77248,SUNL,SUNRISE RESOURCES INC
77248,SUNL,SUNRISE INTERNATIONAL LSNG CORP
77249,TYLXF,TYLOX RESOURCE CORP
77249,TCXXF,TRACER PETROLEUM CORP
77249,TCXXF,TRACER PETROLEUM CORP
77250,VTEN,VISION TEN INC
77251,RFPCK,R F & P CORP
77252,TRMW,TRIANGLE MICROWAVE INC
77252,TRMW,TRIANGLE MICROWAVE INC
77253,WTCO,WATER TECHNOLOGIES CORP
77253,WTCO,W T C INDUSTRIES INC
77254,AIMBZ,INTEGRAT RES AM INSUR MTG INV 85
77254,AIMBZ,AMERICAN INS MTG INVS LP SER 85
77254,AII,AMERICAN INS MTG INVS LP SER 85
77254,AII,AMERICAN INS MTG INVS LP SER 85
77254,AII,AMERICAN INS MTG INVS LP SER 85
77255,GHS,GLOBAL HEALTH SCIENCES FUND
77255,GHS,INVESCO GLOBAL HEALTH SCI FND
77256,IUBC,INDIANA UNITED BANCORP
77256,IUBC,INDIANA UNITED BANCORP
77256,MSFG,MAINSOURCE FINANCIAL GROUP INC
77257,SBSE,S B S ENGINEERING INC
77257,SBSE,S B S TECHNOLOGIES INC
77257,SBSE,S B S TECHNOLOGIES INC
77258,FBPC,FIRST FINANCIAL BANCSHARES PK CT
77259,AHPI,ALLIED HEALTHCARE PRODUCTS INC
77259,AHPI,ALLIED HEALTHCARE PRODUCTS INC
77260,BACK,CLINICORP INC
77260,BAK,CLINICORP INC
77260,,CLINICORP INC
77260,BAK,CLINICORP INC
77260,BAK,CLINICORP INC
77261,GBTVK,GRANITE BROADCASTING CORP
77262,IHII,INDUSTRIAL HOLDINGS INC
77262,TTES,T 3 ENERGY SERVICES INC
77263,POCI,PRECISION OPTICS CORP INC
77263,POCI,PRECISION OPTICS CORP INC
77263,,PRECISION OPTICS CORP INC
77263,,PRECISION OPTICS CORP INC
77263,,PRECISION OPTICS CORP INC
77263,POCI,PRECISION OPTICS CORP INC
77264,AMLN,AMYLIN PHARMACEUTICALS INC
77265,APGR,ARCH COMMUNICATIONS GROUP INC
77265,APGR,ARCH COMMUNICATIONS GROUP INC
77265,ARCH,ARCH WIRELESS INC
77266,CRDS,CARDIOPULMONICS INC
77266,IDYN,INNERDYNE MEDICAL INC
77266,IDYN,INNERDYNE INC
77267,FARL,FARREL CORP
77268,ENGL,ENGLE HOMES INC
77269,MENJ,MENLEY & JAMES INC
77270,PPTI,PROTEIN POLYMER TECHNOLOGIES INC
77271,SPNC,SPECTRANETICS CORP
77272,ODDE,ODDS N ENDS INC
77273,CTZN,CITFED BANCORP INC
77274,GILD,GILEAD SCIENCES INC
77275,OTRX,O T R EXPRESS INC
77275,OTRX,O T R EXPRESS INC
77275,OTRX,O T R EXPRESS INC
77275,OTR,O T R EXPRESS INC
77276,PHYC,PHYCOR INC
77276,PHYC,PHYCOR INC
77277,VNTX,VENTRITEX INC
77278,WPIC,WALKER POWER INC
77278,WPIC,W P I GROUP INC
77279,ABAX,ABAXIS INC
77280,SPHX,SPHINX PHARMACEUTICALS CORP
77281,WFMI,WHOLE FOODS MARKET INC
77281,WFM,WHOLE FOODS MARKET INC
77282,MSON,MEDSONIC INC
77282,MSON,MISONIX INC
77283,TGET,TARGET THERAPEUTICS INC
77284,CALL,FLEET CALL INC
77284,CALL,NEXTEL COMMUNICATIONS INC
77284,NXTL,NEXTEL COMMUNICATIONS INC
77285,PCIS,P C I SERVICES INC
77285,PCIS,P C I SERVICES INC
77286,VARS,VARSITY SPIRIT CORP
77287,TBCM,TRIBORO COMMUNICATIONS INC
77288,AVCR,ADVACARE INC
77289,DUSA,DEPRENYL U S A INC
77289,DUSA,DUSA PHARMACEUTICALS INC
77291,MATX,MATRIX PHARMACEUTICAL INC
77292,PDLI,PROTEIN DESIGN LABS INC
77292,PDLI,P D L BIOPHARMA INC
77293,TNCI,T N C MEDIA INC
77293,TNCI,T N C MEDIA INC
77293,GOTH,GOTHIC ENERGY CORP
77294,CVAS,CORVAS INTERNATIONAL INC
77295,TRCO,TRICO PRODUCTS CORP
77296,NOEL,NOEL GROUP INC
77296,NOELZ,NOEL GROUP INC
77296,NOEL,NOEL GROUP INC
77297,OLYM,OLYMPIC FINANCIAL LTD
77297,OLM,OLYMPIC FINANCIAL LTD
77297,OLM,OLYMPIC FINANCIAL LTD
77297,AAC,ARCADIA FINANCIAL LTD
77297,AAC,ARCADIA FINANCIAL LTD
77298,ZYNX,ZYNAXIS INC
77298,ZNXS,ZYNAXIS INC
77299,SVTX,SERVTEX INTERNATIONAL INC
77300,SCTT,SCOTTS CO
77300,SMG,SCOTTS CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77300,SMG,SCOTTS MIRACLE GRO CO
77301,DDJ,AMERICAN ADJUSTABLE RT TM TR 98
77302,SGL,STRATEGIC GLOBAL INCOME FUND INC
77303,ECA,ELECTROCOM AUTOMATION INC
77304,MRG,MARGARETTEN FINANCIAL CORP
77306,HEM,HEMLO GOLD MINES INC
77307,IN,INTEGON CORP DEL
77308,TRID,TRIDAIR INDUSTRIES
77309,PFO,PREFERRED INCOME OPPORTUNITY FD
77309,PFO,FLAHERTY & CRUMRINE PFD INC OPP
77309,PFO,FLAHERTY & CRUMRINE PFD INC OPP
77309,PFO,FLAHERTY & CRUMRINE PFD INC OPP
77310,EFS,ENHANCE FINANCIAL SERVICES GROUP
77311,KIF,KOREAN INVESTMENT FUND INC
77311,KIF,KOREAN INVESTMENT FUND INC
77312,LCA,LIVING CENTERS OF AMERICA INC
77312,PGN,PARAGON HEALTH NETWORK INC
77312,MPN,MARINER POST ACUTE NETWORK INC
77313,BMT,BLACKSTONE INSURED MUNI TERM TR
77313,BMT,BLACKROCK INSURED MUNI TM TR INC
77314,IMT,INTERCAPITAL INSURED MUNI TR
77315,VIM,VAN KAMPEN MERRITT TR INSURD MUN
77315,VIM,VAN KAMPEN AM CAP TR INS MUNS
77315,VIM,VAN KAMPEN TRUST INSURED MUNS
77315,VIM,INVESCO VAN KAMPEN TR INSD MUNIS
77315,VIM,INVESCO VAN KAMPEN TR VAL MUNIS
77316,VGM,VAN KAMPEN MER TR INVT GR MUNI
77316,VGM,VAN KAMPEN AM CAP TR INV GR MUN
77316,VGM,VAN KAMPEN TRUST INVEST GR MUNI
77316,VGM,INVESCO VAN KAMP TR INVT GR MUNS
77316,VGM,INVESCO TRUST INVESTMENT GR MUNS
77316,VGM,INVESCO TRUST INVESTMENT GR MUNS
77317,RXM,A R M FINANCIAL CORP
77317,RXM,R X MEDICAL SERVICES CORP
77317,RXM,R X MEDICAL SERVICES CORP
77317,RXM,R X MEDICAL SERVICES CORP
77317,RXM,R X MEDICAL SERVICES CORP
77318,ITP,INTERTAPE POLYMER GROUP INC
77318,ITP,INTERTAPE POLYMER GROUP INC
77318,ITP,INTERTAPE POLYMER GROUP INC
77318,ITP,INTERTAPE POLYMER GROUP INC
77319,HURI,HUGHES RESOURCES INC
77319,HURI,HUGHES RESOURCES INC
77319,PRTI,PHOENIX RESOURCES TECHS INC
77320,UNVX,UNIVAX BIOLOGICS INC
77320,UNVX,UNIVAX BIOLOGICS INC
77320,UNVX,UNIVAX BIOLOGICS INC
77321,ECSC,ECOSCIENCE CORP
77321,ECSC,ECOSCIENCE CORP
77322,MDIX,MEDICAL DIAGNOSTICS INC
77323,STAN,STANDISH CARE CO
77323,STAN,CAREMATRIX CORP
77323,CMD,CAREMATRIX CORP
77323,CMDC,CAREMATRIX CORP
77323,CMDC,CAREMATRIX CORP
77324,SAYT,SAYETT GROUP INC
77324,SAYT,SAYETT GROUP INC
77324,SLHT,SPATIALIGHT INC
77324,,SPATIALIGHT INC
77324,HDTV,SPATIALIGHT INC
77325,DURA,DURA PHARMACEUTICALS INC
77326,INOW,INFONOW CORP
77326,,INFONOW CORP
77326,INOW,INFONOW CORP
77326,INOW,INFONOW CORP
77327,DSSI,DEFENSE SOFTWARE & SYSTEMS INC
77327,DSSI,DATA SYSTEMS & SOFTWARE INC
77327,DSSI,DATA SYSTEMS & SOFTWARE INC
77327,DSSC,DATA SYSTEMS & SOFTWARE INC
77327,DSSI,DATA SYSTEMS & SOFTWARE INC
77327,,DATA SYSTEMS & SOFTWARE INC
77327,,ACORN FACTOR INC
77327,ACFN,ACORN FACTOR INC
77327,ACFN,ACORN ENERGY INC
77328,FFWM,FIRST FINANCIAL CORP WEST MD
77328,FFWM,FIRST FINANCIAL CORP WEST MD
77329,PHIP,PROVIDENTIAL CORP
77330,PRLN,PARACELSIAN INC
77331,FRAM,FRAME TECHNOLOGY CORP
77332,TMED,TRIMEDYNE INC
77333,IJIN,INTERNATIONAL JENSON INC
77334,LODG,SHOLODGE INC
77335,BTRY,BUTTERY FOOD & DRUG STORES CO
77336,MBRK,MEADOWBROOK REHAB GROUP INC
77336,MBRK,MEADOWBROOK REHAB GROUP INC
77336,CAMB,CAMBIO INC
77337,PHCI,PROVIDENCE HEALTH CARE INC
77338,ROPR,ROPER INDUSTRIES INC NEW
77338,ROP,ROPER INDUSTRIES INC NEW
77338,ROP,ROPER INDUSTRIES INC NEW
77338,ROP,ROPER TECHNOLOGIES INC
77338,ROP,ROPER TECHNOLOGIES INC
77339,TNTF,T N T FREIGHTWAYS CORP
77339,USFC,T N T FREIGHTWAYS CORP
77339,USFC,USFREIGHTWAYS CORP
77339,USFC,USFREIGHTWAYS CORP
77339,USFC,U S F CORP
77340,MGAS,MARCUM NATURAL GAS SERVICES INC
77340,MGAS,MARCUM NATURAL GAS SERVICES INC
77340,MTEK,METRETEK TECHNOLOGIES INC
77340,,METRETEK TECHNOLOGIES INC
77340,MEK,METRETEK TECHNOLOGIES INC
77340,MEK,METRETEK TECHNOLOGIES INC
77340,POWR,POWERSECURE INTERNATIONAL INC
77340,POWR,POWERSECURE INTERNATIONAL INC
77341,AGRI,AGRIDYNE TECHNOLOGIES INC
77343,WNMP,WESTWOOD CORP
77344,ADHC,ADVANTAGE HEALTH CORP
77345,DTII,DOCUMENT TECHNOLOGIES INC
77346,CBVA,COMMERCE BANK VA
77347,ABII,AMERICAN BUSINESS INFO INC
77347,ABIIB,AMERICAN BUSINESS INFO INC
77347,IUSAB,INFOUSA INC NEW
77347,IUSA,INFOUSA INC NEW
77347,IUSA,INFOGROUP INC
77348,CMTR,CHEMTRAK INC
77349,MEMXY,MEMOREX TELEX
77350,CBCI,CALUMET BANCORP
77351,LVEN,LAS VEGAS ENTERTAINMENT NTWK INC
77351,LVEN,LAS VEGAS ENTERTAINMENT NTWK INC
77351,LVEN,LAS VEGAS ENTERTAINMENT NTWK INC
77352,ACCS,ACCESS HEALTH MARKETING INC
77352,ACCS,ACCESS HEALTH INC
77353,LTCH,LITCHFIELD FINANCIAL CORP
77353,LTCH,LITCHFIELD FINANCIAL CORP
77353,LTCH,LITCHFIELD FINANCIAL CORP
77354,SCHL,SCHOLASTIC CORP
77355,RDCR,RADIATION CARE INC
77356,STAT,I STAT CORP
77357,SNPS,SYNOPSYS INC
77358,FSTM,FORSTMANN & COMPANY INC
77359,KENWY,TRIO KENWOOD CORP
77360,ABBY,ABBEY HEALTHCARE GROUP INC
77361,CCPR,CELLULAR COMMUNICATIONS PR INC
77361,COMM,CORECOMM INC
77361,CLPR,CELLULAR COMMUNICATIONS PR INC N
77361,CLRP,CELLULAR COMMUNICATIONS PR INC N
77362,LIFC,LIFECELL CORP
77362,LIFC,LIFECELL CORP
77363,VSIN,V S I ENTERPRISES INC
77363,VSIN,V S I ENTERPRISES INC
77364,WSCO,WESCO AUTO PARTS CORP
77364,REDI,REDDI BRAKE SUPPLY CORP
77366,ELY,CALLAWAY GOLF CO
77366,ELY,CALLAWAY GOLF CO
77366,MODG,TOPGOLF CALLAWAY BRANDS CORP
77367,TRON,TRION INC
77368,CLN,COLEMAN CO
77369,CRT,CROSS TIMBERS ROYALTY TRUST
77369,CRT,CROSS TIMBERS ROYALTY TRUST
77370,HCA,H C A HOSPITAL CORP AMERICA
77371,MLG,MUSICLAND STORES CORP
77372,PAY,S P S TRANSACTION SERVICES INC
77373,NRE,NATIONAL RE HOLDINGS CORP
77373,NRE,NATIONAL RE CORP
77375,TRCH,TRIPLE CHECK INC
77376,CHM,SPECIALTY CHEMICAL RESOURCES INC
77377,SBI,SMITH BARNEY INTER MUNI FD INC
77377,SBI,INTERMEDIATE MUNI FUND INC
77377,SBI,WESTERN ASSET INTERMED MUNI FD
77377,SBI,WESTERN ASSET INTERMED MUNI FD
77377,SBI,WESTERN ASSET INTERMED MUNI FD
77378,FMBN,F & M BANCORP MD
77379,THFF,FIRST FINANCIAL CORP IN
77379,THFF,FIRST FINANCIAL CORP IN
77380,HRTT,HEART TECHNOLOGY INC
77382,VTLK,VITALINK PHARMACY SVCS INC
77382,VTK,VITALINK PHARMACY SERVICES INC
77383,EITI,ENHANCED IMAGE TECHNOLOGIES INC
77383,EFMC,E FOR M CORP
77384,OPTS,OPTA FOOD INGREDIENTS INC
77385,PRAN,PREMIER ANESTHESIA INC
77385,ALPS,ALLEGIANT PHYSICIAN SERVICES INC
77386,SFSB,SUBURBFED FINANCIAL CORP
77387,ESON,ENDOSONICS CORP
77388,DMOR,DAMES & MOORE SERVICES INC
77388,DM,DAMES & MOORE INC
77388,DM,DAMES & MOORE GROUP
77389,DQSB,DELTA QUEEN STEAMBOAT CO
77389,AMCV,AMERICAN CLASSIC VOYAGES CO
77390,PACK,GIBRALTAR PACKAGING GROUP INC
77391,,TRIUMPH AMERICAN INC
77392,POLY,POLYMEDICA INDUSTRIES INC
77392,PM,POLYMEDICA INDUSTRIES INC
77392,PM,POLYMEDICA CORP
77392,PM,POLYMEDICA CORP
77392,PLMD,POLYMEDICA CORP
77393,BTIM,BIOTIME INC
77393,BTIM,BIOTIME INC
77393,BTX,BIOTIME INC
77393,,BIOTIME INC
77393,BTIM,BIOTIME INC
77393,BTX,BIOTIME INC
77393,LCTX,LINEAGE CELL THERAPEUTICS INC
77395,WOOD,WORLDWIDE FOREST PORDUCTS INC
77396,CELX,CELOX CORP
77396,CELX,CELOX LABORATORIES INC
77397,BIOS,BIOSYS
77397,BIOS,BIOSYS INC
77397,BIOS,BIOSYS INC
77398,LZZRA,APPLIED LASER SYSTEMS
77398,ARCCA,A R C CAPITAL
77398,ARCCA,ADVANCED MACHINE VISION CORP
77398,AMVCA,ADVANCED MACHINE VISION CORP
77398,AMVC,ADVANCED MACHINE VISION CORP
77400,FENB,FAR EAST NATIONAL BANK LA CA
77400,FEB,FAR EAST NATIONAL BANK LA CA
77401,DAYR,DAY RUNNER INC
77401,DAYRD,DAY RUNNER INC
77402,PSFC,PLAINS SPIRIT FINANCIAL CORP
77402,PSFC,PLAINS SPIRIT FINANCIAL CORP
77403,URGI,UNITED RETAIL GROUP INC
77404,TRPC,TROPICANA POOLS INC
77405,STAR,LONE STAR STEAKHOUSE & SALOON IN
77406,PETS,PET PRODUCTS INC
77407,CLTX,CELLCOR INC
77409,PAPA,BACK BAY RESTAURANT GROUP INC
77410,COSCA,COSMETIC CENTER INC
77411,SCAL,HEALTH O METER PRODUCTS INC
77411,SCAL,HEALTH O METER PRODUCTS INC
77411,SIGB,SIGNATURE BRANDS USA INC
77412,TTOG,TROPIX TOGS INC
77413,SCLN,SCICLONE PHARMACEUTICALS INC
77414,LBTYB,LIBERTY MEDIA CORP
77415,NBTB,N B T BANCORP INC
77416,FWCO,FIRST WESTERN CORP
77416,EXAM,EXPRESS AMERICA HLDG CORP
77416,PACC,PILGRIM AMERICA CAPITAL CORP
77416,PFX,PILGRIM AMERICA CAPITAL CORP
77416,PFX,PILGRIM CAPITAL CORP
77417,SUMC,SUMMIT CARE CORP
